Time (s),AF3,AF4,F3,F4,F7,F8,FC5,FC6,T7,T8,P7,P8,O1,O2,Sampling Rate
4.0987500000e+002,3.5463477125e+000,3.0168556425e+000,2.6999184183e+000,3.3492523285e+000,3.3357048628e+000,3.5298721769e+000,2.4620175807e+000,2.8269369631e+000,2.8704453216e+000,3.4350040897e+000,2.6965766404e+000,3.6485597947e+000,3.7447497587e+000,3.7359665256e+000,
4.0996875000e+002,3.5619210703e+000,3.0917760505e+000,2.8170565108e+000,3.4864605719e+000,3.3315350970e+000,3.5835613696e+000,2.4077060542e+000,2.8518831233e+000,2.9684648961e+000,3.5442896141e+000,2.9482787333e+000,3.8258828694e+000,3.7689742530e+000,3.9475690115e+000,
4.1006250000e+002,3.5824111695e+000,3.0933259390e+000,2.8620862177e+000,3.4928015418e+000,3.2933981666e+000,3.6217092204e+000,2.3979054227e+000,2.9139484313e+000,2.9343629513e+000,3.6528293493e+000,2.9004941636e+000,3.8957125852e+000,3.8261782627e+000,4.0259350010e+000,
4.1015625000e+002,3.6125801087e+000,3.1247299802e+000,2.8916098689e+000,3.5135420096e+000,3.3060444912e+000,3.7137074310e+000,2.4047938302e+000,2.9329149612e+000,2.9137387282e+000,3.6379637603e+000,2.9688037741e+000,4.1139745266e+000,3.9443258412e+000,4.0886882526e+000,
4.1025000000e+002,3.7353452980e+000,3.2627255257e+000,3.0165254313e+000,3.5841629302e+000,3.4441051921e+000,3.7927546844e+000,2.4920673848e+000,2.9983704494e+000,2.9546672631e+000,3.7322872636e+000,3.0605245228e+000,4.2573499586e+000,4.0537929518e+000,4.2028723975e+000,
4.1034375000e+002,3.7040714088e+000,3.2425029166e+000,3.0266552050e+000,3.6009682115e+000,3.4386763262e+000,3.7930588615e+000,2.5385271853e+000,2.9763855465e+000,2.8602387203e+000,3.7229082117e+000,3.1051069495e+000,4.3093551547e+000,4.0502006601e+000,4.3490763386e+000,
4.1043750000e+002,3.6768348661e+000,3.2464226671e+000,2.9987302309e+000,3.6051808302e+000,3.4051311471e+000,3.7958547603e+000,2.5027861842e+000,2.9217475544e+000,2.9148520417e+000,3.6641963787e+000,3.1729620428e+000,4.2948564065e+000,4.0337223245e+000,4.2903322237e+000,
4.1053125000e+002,3.6355210816e+000,3.1890716274e+000,2.9867572128e+000,3.4882869643e+000,3.3397163626e+000,3.8286993169e+000,2.2676864944e+000,2.9053442957e+000,2.7923763419e+000,3.6651521881e+000,3.2334384852e+000,4.2638732962e+000,4.0873027224e+000,4.2729759175e+000,
4.1062500000e+002,3.6624739336e+000,3.2120045136e+000,2.9802063199e+000,3.4197827601e+000,3.3683791533e+000,3.7509665937e+000,2.3348933965e+000,2.9155128803e+000,2.6562538687e+000,3.6683381329e+000,3.1990227953e+000,4.2639046996e+000,4.0610075784e+000,4.2531353189e+000,
4.1071875000e+002,3.6308576615e+000,3.2250983274e+000,3.0336705231e+000,3.4329559260e+000,3.3563371047e+000,3.8281379206e+000,2.2969593703e+000,2.9063842669e+000,2.5718892515e+000,3.8032732499e+000,3.2332605276e+000,4.3199254126e+000,3.6696789498e+000,4.1931316081e+000,
